"city","floor","listing_id","listing_title","listing_url","neighborhood","num_bathrooms","num_rooms","price_dh","price_per_m2","property_type","scraped_at","standing","state","surface_m2","transaction_type"
"rabat","4","8192787","Appartement à vendre Prestigia Rabat","https://www.mubawab.ma/fr/a/8192787/appartement-%C3%A0-vendre-prestigia-rabat","riyad","2","4","3350000","23758.87","appartement","2026-03-28T20:28:02.261Z","","etat_bon_/_habitable","141","vente"
"agadir",,"8207060","Vend appartement à Hay Houda. Surface de 54 m²","https://www.mubawab.ma/fr/pa/8207060/vend-appartement-%C3%A0-hay-houda-surface-de-54-m%C2%B2","hay houda","1","2","665000","12314.81","appartement","2026-03-28T20:28:02.387Z","haut_standing","en_cours_de_construction","54","unknown"
"agadir",,"7783667","Superbe appartement. 2 chambres & Salon 65 m²","https://www.mubawab.ma/fr/pa/7783667/superbe-appartement-2-chambres-salon-65-m%C2%B2","hay houda","2","3","700000","10769.23","appartement","2026-03-28T20:28:09.747Z","moyen_standing","en_cours_de_construction","65","unknown"
"agadir",,"8218206","Appartement raffiné au cœur d’un projet haut standing","https://www.mubawab.ma/fr/pa/8218206/appartement-raffin%C3%A9-au-c%C5%93ur-d%E2%80%99un-projet-haut-standing","hay houda","2","4","1320000","13750","appartement","2026-03-28T20:28:14.447Z","moyen_standing","en_cours_de_construction","96","unknown"
"agadir",,"8216676","Appartement lumineux avec piscine et espaces verts","https://www.mubawab.ma/fr/pa/8216676/appartement-lumineux-avec-piscine-et-espaces-verts","hay houda","2","4","1320000","13750","appartement","2026-03-28T20:28:14.554Z","moyen_standing","en_cours_de_construction","96","unknown"
"rabat","1","8322692","Appartement lumineux Agdal / Guich Oudaya 100 m2","https://www.mubawab.ma/fr/a/8322692/appartement-lumineux-agdal-guich-oudaya-100-m2","guich oudaya","2","4","1680000","16969.7","appartement","2026-03-28T20:28:19.948Z","","etat_bon_/_habitable","99","unknown"
"agadir","1","7984800","Appartement 67m2 pas loin du centre","https://www.mubawab.ma/fr/a/7984800/appartement-67m2-pas-loin-du-centre","amsernate","2","3","910000","13582.09","appartement","2026-03-28T20:28:20.168Z","","etat_bon_/_habitable","67","unknown"
"agadir",,"7973363","Appartement à l'achat à Haut Anza. Superficie 64 m²","https://www.mubawab.ma/fr/pa/7973363/appartement-%C3%A0-l-achat-%C3%A0-haut-anza-superficie-64-m%C2%B2","haut anza","1","3","570000","8906.25","appartement","2026-03-28T20:28:20.162Z","moyen_standing","finalise","64","unknown"
"rabat","3","8322500","Magnifique appartement meublé Secteur 23 Hay RIad","https://www.mubawab.ma/fr/a/8322500/magnifique-appartement-meubl%C3%A9-secteur-23-hay-riad","riyad extension","2","4","20000","137.93","appartement","2026-03-28T20:28:22.566Z","","etat_bon_/_habitable","145","unknown"
"agadir",,"8247434","Bel appartement 93 m² founty Réside avec piscine","https://www.mubawab.ma/fr/a/8247434/bel-appartement-93-m%C2%B2-founty-r%C3%A9side-avec-piscine","founti","1","3","2000000","21505.38","appartement","2026-03-28T20:28:25.660Z","","etat_bon_/_habitable","93","unknown"
"rabat","1","8308949","Appartement à vendre Hassan","https://www.mubawab.ma/fr/a/8308949/appartement-%C3%A0-vendre-hassan","hassan - centre ville","2","3","1950000","20103.09","appartement","2026-03-28T20:28:25.791Z","","etat_bon_/_habitable","97","vente"
"agadir",,"8307986","Superbe Appartement 145m² à la Marina d’Agadir","https://www.mubawab.ma/fr/a/8307986/superbe-appartement-145m%C2%B2-%C3%A0-la-marina-d%E2%80%99agadir","ville nouvelle","2","5","2600000","17931.03","appartement","2026-03-28T20:28:29.246Z","","etat_bon_/_habitable","145","unknown"
"rabat",,"8132892","Appartement à vendre à l'agdal","https://www.mubawab.ma/fr/a/8132892/appartement-%C3%A0-vendre-%C3%A0-l-agdal","agdal","1","2","1500000","22058.82","appartement","2026-03-28T20:28:29.344Z","","","68","vente"
"agadir","3","7104483","Bel appartement 64 m2 a hay salam","https://www.mubawab.ma/fr/a/7104483/bel-appartement-64-m2-a-hay-salam","hay salam","1","3","730000","11406.25","appartement","2026-03-28T20:28:32.868Z","","etat_bon_/_habitable","64","unknown"
"rabat",,"8288179","Vente appartement sans vis à vis","https://www.mubawab.ma/fr/a/8288179/vente-appartement-sans-vis-%C3%A0-vis","riyad","2","5","3000000","22556.39","appartement","2026-03-28T20:28:32.847Z","","etat_bon_/_habitable","133","vente"
"rabat","3","8301134","Un spacieux duplex à av mehdi benberka","https://www.mubawab.ma/fr/a/8301134/un-spacieux-duplex-%C3%A0-av-mehdi-benberka","riyad","4","4","4800000","18461.54","appartement","2026-03-28T20:28:38.358Z","","etat_bon_/_habitable","260","unknown"
"agadir","4","8281612","Appartement de haut standing a vendre","https://www.mubawab.ma/fr/a/8281612/appartement-de-haut-standing-a-vendre","haut founty","2","3","1750000","19444.44","appartement","2026-03-28T20:28:40.583Z","","etat_bon_/_habitable","90","vente"
"rabat","2","8296569","Superbe appartement à vendre à Riyad. 4 chambres. Air conditionné et cheminée","https://www.mubawab.ma/fr/a/8296569/superbe-appartement-%C3%A0-vendre-%C3%A0-riyad-4-chambres-air-conditionn%C3%A9-et-chemin%C3%A9e","riyad","3","4","3600000","21176.47","appartement","2026-03-28T20:28:43.754Z","","etat_bon_/_habitable","170","vente"
"agadir",,"8207070","Duplex à vendre à Hay Houda. 2 chambres agréables","https://www.mubawab.ma/fr/pa/8207070/duplex-%C3%A0-vendre-%C3%A0-hay-houda-2-chambres-agr%C3%A9ables","hay houda","2","2","960000","13714.29","appartement","2026-03-28T20:28:44.073Z","haut_standing","en_cours_de_construction","70","vente"
"rabat","4","7751448","Vente Appartement Rabat Agdal","https://www.mubawab.ma/fr/a/7751448/vente-appartement-rabat-agdal","agdal","2","5","2912500","12500","appartement","2026-03-28T20:28:46.185Z","","etat_bon_/_habitable","233","vente"
"agadir","2","8188891","Appartement à vendre à Hay Mohammadi. Surface totale 104 m²","https://www.mubawab.ma/fr/a/8188891/appartement-%C3%A0-vendre-%C3%A0-hay-mohammadi-surface-totale-104-m%C2%B2","hay mohammadi","2","4","1450000","13942.31","appartement","2026-03-28T20:28:48.162Z","","projet_neuf","104","vente"
"rabat",,"7859861","Vente Appartement Rabat Haut Agdal","https://www.mubawab.ma/fr/a/7859861/vente-appartement-rabat-haut-agdal","agdal","2","4","3500000","19337.02","appartement","2026-03-28T20:28:50.273Z","","etat_bon_/_habitable","181","vente"
"agadir",,"7973365","Vente d'un bel appartement à Haut Anza. Surface de 70 m²","https://www.mubawab.ma/fr/pa/7973365/vente-d-un-bel-appartement-%C3%A0-haut-anza-surface-de-70-m%C2%B2","haut anza","1","3","590000","8428.57","appartement","2026-03-28T20:28:52.353Z","moyen_standing","finalise","70","vente"
"rabat",,"8143761","Vente Appartement Rabat Agdal","https://www.mubawab.ma/fr/a/8143761/vente-appartement-rabat-agdal","haut agdal","2","5","3350000","16919.19","appartement","2026-03-28T20:28:54.372Z","","etat_bon_/_habitable","198","vente"
"agadir",,"8207062","Vend appartement à Hay Houda. Surface totale 65 m²","https://www.mubawab.ma/fr/pa/8207062/vend-appartement-%C3%A0-hay-houda-surface-totale-65-m%C2%B2","hay houda","2","2","858000","13200","appartement","2026-03-28T20:28:56.867Z","haut_standing","en_cours_de_construction","65","unknown"
"rabat",,"8159701","Vente Appartement Hay Riad Rabat","https://www.mubawab.ma/fr/a/8159701/vente-appartement-hay-riad-rabat","riyad","2","5","4500000","22388.06","appartement","2026-03-28T20:29:01.138Z","","etat_bon_/_habitable","201","vente"
"agadir",,"8301116","Studio à vendre à Hay Houda. 1 belle chambre","https://www.mubawab.ma/fr/pa/8301116/studio-%C3%A0-vendre-%C3%A0-hay-houda-1-belle-chambre","hay houda","1",,"615000","12300","appartement","2026-03-28T20:29:01.455Z","haut_standing","en_cours_de_construction","50","vente"
"rabat",,"8281401","Vente appartement en exclusivité à rabat hay riad","https://www.mubawab.ma/fr/a/8281401/vente-appartement-en-exclusivit%C3%A9-%C3%A0-rabat-hay-riad","riyad","2","5","3600000","27480.92","appartement","2026-03-28T20:29:01.457Z","","etat_bon_/_habitable","131","vente"
"rabat","4","8297562","Vente appartement En Exclusivité à Hassan rabat","https://www.mubawab.ma/fr/a/8297562/vente-appartement-en-exclusivit%C3%A9-%C3%A0-hassan-rabat","hassan - centre ville","1","4","1600000","17021.28","appartement","2026-03-28T20:29:03.753Z","","etat_bon_/_habitable","94","vente"
"agadir",,"8207072","Vente d'un bel studio à Hay Houda. 1 belle chambre","https://www.mubawab.ma/fr/pa/8207072/vente-d-un-bel-studio-%C3%A0-hay-houda-1-belle-chambre","hay houda","1",,"492000","12300","appartement","2026-03-28T20:29:06.148Z","haut_standing","en_cours_de_construction","40","vente"
"rabat","1","8319691","Appartement à vendre à l Agdal","https://www.mubawab.ma/fr/a/8319691/appartement-%C3%A0-vendre-%C3%A0-l-agdal","agdal","2","3","3200000","19875.78","appartement","2026-03-28T20:29:08.793Z","","etat_bon_/_habitable","161","vente"
"agadir",,"7973364","Appartement à vendre à Haut Anza. 2 belles chambres","https://www.mubawab.ma/fr/pa/7973364/appartement-%C3%A0-vendre-%C3%A0-haut-anza-2-belles-chambres","haut anza","1","3","520000","9811.32","appartement","2026-03-28T20:29:11.446Z","moyen_standing","finalise","53","vente"
"agadir",,"8207069","Appartement en vente à Hay Houda. Superficie 67 m²","https://www.mubawab.ma/fr/pa/8207069/appartement-en-vente-%C3%A0-hay-houda-superficie-67-m%C2%B2","hay houda","2","2","825000","12313.43","appartement","2026-03-28T20:29:12.451Z","haut_standing","en_cours_de_construction","67","vente"
"agadir",,"8301117","Studio à l'achat à Hay Houda. 1 belle chambre","https://www.mubawab.ma/fr/pa/8301117/studio-%C3%A0-l-achat-%C3%A0-hay-houda-1-belle-chambre","hay houda","1",,"467000","12289.47","appartement","2026-03-28T20:29:14.553Z","haut_standing","en_cours_de_construction","38","unknown"
"agadir","4","8322263","Appartement A vendre Haut Founty","https://www.mubawab.ma/fr/a/8322263/appartement-a-vendre-haut-founty","haut founty","2","4","1680000","16000","appartement","2026-03-28T20:29:16.545Z","","etat_bon_/_habitable","105","vente"
"agadir",,"8301137","Superbe duplex à vendre à Hay Houda. 2 belles chambres","https://www.mubawab.ma/fr/pa/8301137/superbe-duplex-%C3%A0-vendre-%C3%A0-hay-houda-2-belles-chambres","hay houda","2","2","1002000","13360","appartement","2026-03-28T20:29:18.769Z","haut_standing","en_cours_de_construction","75","vente"
"rabat","3","8319311","A vendre Magnifique appartement au centre ville","https://www.mubawab.ma/fr/a/8319311/a-vendre-magnifique-appartement-au-centre-ville","hassan - centre ville","1","4","2200000","18181.82","appartement","2026-03-28T20:29:20.852Z","","etat_bon_/_habitable","121","vente"
"agadir",,"8301114","Vend studio à Hay Houda. Surface de 37 m²","https://www.mubawab.ma/fr/pa/8301114/vend-studio-%C3%A0-hay-houda-surface-de-37-m%C2%B2","hay houda","1",,"455000","12297.3","appartement","2026-03-28T20:29:23.045Z","haut_standing","en_cours_de_construction","37","unknown"
"rabat","2","8317755","Superbe appartement location à Riyad. 3 grandes pièces. Bien meublé","https://www.mubawab.ma/fr/a/8317755/superbe-appartement-location-%C3%A0-riyad-3-grandes-pi%C3%A8ces-bien-meubl%C3%A9","riyad","2","3","20000","133.33","appartement","2026-03-28T20:29:25.074Z","","etat_bon_/_habitable","150","location"
"agadir","3","8242172","Appartement à vendre à Hay Houda. 123 mètres carrés","https://www.mubawab.ma/fr/a/8242172/appartement-%C3%A0-vendre-%C3%A0-hay-houda-123-m%C3%A8tres-carr%C3%A9s","hay houda","2","4","1320000","10731.71","appartement","2026-03-28T20:29:27.237Z","","etat_bon_/_habitable","123","vente"
"agadir","4","8322108","Studio à vendre à Marina Agadir","https://www.mubawab.ma/fr/a/8322108/studio-%C3%A0-vendre-%C3%A0-marina-agadir","secteur touristique","2","2","2200000","24444.44","appartement","2026-03-28T20:29:29.276Z","","etat_bon_/_habitable","90","vente"
"rabat","4","8209348","Appartement Lumineux sans vis à vis Les Orangers","https://www.mubawab.ma/fr/a/8209348/appartement-lumineux-sans-vis-%C3%A0-vis-les-orangers","les orangers","1","3","1540000","14000","appartement","2026-03-28T20:29:31.491Z","","etat_bon_/_habitable","110","unknown"
"agadir","1","8321970","Appartement en vente à Cité Adrar. Surface de 59 m². Bien meublé","https://www.mubawab.ma/fr/a/8321970/appartement-en-vente-%C3%A0-cit%C3%A9-adrar-surface-de-59-m%C2%B2-bien-meubl%C3%A9","cite adrar","1","5",,,"appartement","2026-03-28T20:29:33.567Z","","etat_bon_/_habitable","59","vente"
"rabat",,"8318929","Magnifique Appartement de 3 chambres à vendre à Hay Riad","https://www.mubawab.ma/fr/a/8318929/magnifique-appartement-de-3-chambres-%C3%A0-vendre-%C3%A0-hay-riad","riyad","2","4","3650000","25000","appartement","2026-03-28T20:29:35.653Z","","etat_bon_/_habitable","146","vente"
"agadir","2","8321969","Bel appartement à vendre à Cité Adrar.
Surface totale 50 m².
Terrasse","https://www.mubawab.ma/fr/a/8321969/bel-appartement-%C3%A0-vendre-%C3%A0-cit%C3%A9-adrar-surface-totale-50-m%C2%B2-terrasse","cite adrar","1","5",,,"appartement","2026-03-28T20:29:37.668Z","","etat_bon_/_habitable","50","vente"
"rabat",,"8296900","Appartement à vendre à Agdal","https://www.mubawab.ma/fr/a/8296900/appartement-%C3%A0-vendre-%C3%A0-agdal","agdal","2","4","2200000","14666.67","appartement","2026-03-28T20:29:39.868Z","","etat_bon_/_habitable","150","vente"
"agadir",,"8207061","Bel appartement à vendre à Hay Houda. Surface totale 74 m²","https://www.mubawab.ma/fr/pa/8207061/bel-appartement-%C3%A0-vendre-%C3%A0-hay-houda-surface-totale-74-m%C2%B2","hay houda","2","2","972000","13135.14","appartement","2026-03-28T20:29:42.048Z","haut_standing","en_cours_de_construction","74","vente"
"rabat","4","8322551","Bel appartement situé dans une résidence fermée avec piscine à Hay Riad","https://www.mubawab.ma/fr/a/8322551/bel-appartement-situ%C3%A9-dans-une-r%C3%A9sidence-ferm%C3%A9e-avec-piscine-%C3%A0-hay-riad","riyad","2","4","4300000","25443.79","appartement","2026-03-28T20:29:43.969Z","","","169","unknown"
"agadir","2","8321614","Appartement en vente a hassan 2 
agadir","https://www.mubawab.ma/fr/a/8321614/appartement-en-vente-a-hassan-2-agadir","secteur touristique","2","3","1200000","15000","appartement","2026-03-28T20:29:45.871Z","","etat_bon_/_habitable","80","vente"
"rabat",,"8000077","Appartement à vendre à Riyad. Superficie 326 m²","https://www.mubawab.ma/fr/a/8000077/appartement-%C3%A0-vendre-%C3%A0-riyad-superficie-326-m%C2%B2","riyad","3","7","4900000","15030.67","appartement","2026-03-28T20:29:50.344Z","","etat_bon_/_habitable","326","vente"
"agadir",,"8207068","Vend appartement à Hay Houda. 2 belles chambres","https://www.mubawab.ma/fr/pa/8207068/vend-appartement-%C3%A0-hay-houda-2-belles-chambres","hay houda","1","2","726000","12305.08","appartement","2026-03-28T20:29:50.441Z","haut_standing","en_cours_de_construction","59","unknown"
"rabat",,"8200186","Appartement à vendre à hay Riad","https://www.mubawab.ma/fr/a/8200186/appartement-%C3%A0-vendre-%C3%A0-hay-riad","riyad","2","4","4000000","24390.24","appartement","2026-03-28T20:29:50.543Z","","etat_bon_/_habitable","164","vente"
"agadir","3","8321360","Appartement spacieux sur l’avenue Hassan 1er","https://www.mubawab.ma/fr/a/8321360/appartement-spacieux-sur-l%E2%80%99avenue-hassan-1er","hay dakhla","2","4","2800000","16000","appartement","2026-03-28T20:29:53.344Z","","etat_bon_/_habitable","175","unknown"
"rabat",,"8315321","Appartement à vendre à l'agdal","https://www.mubawab.ma/fr/a/8315321/appartement-%C3%A0-vendre-%C3%A0-l-agdal","agdal","1","2","2000000","24096.39","appartement","2026-03-28T20:29:55.152Z","","","83","vente"
"rabat",,"8321649","Appartement à vendre à Agdal","https://www.mubawab.ma/fr/a/8321649/appartement-%C3%A0-vendre-%C3%A0-agdal","agdal","2","3","1800000","15254.24","appartement","2026-03-28T20:29:58.374Z","","etat_bon_/_habitable","118","vente"
"rabat","6","8269175","Appt residences saada centre ville rabat","https://www.mubawab.ma/fr/a/8269175/appt-residences-saada-centre-ville-rabat","l'ocean","2","4","2200000","15942.03","appartement","2026-03-28T20:30:58.260Z","","a_renover","138","unknown"
"meknes",,"8215353","Vente d'un bel appartement à Hay salam. Superficie 67 m²","https://www.mubawab.ma/fr/pa/8215353/vente-d-un-bel-appartement-%C3%A0-hay-salam-superficie-67-m%C2%B2","hay salam",,,,,"appartement","2026-03-28T20:32:08.858Z","","finalise","67","vente"
"tanger","2","8250922","Votre appartement moderne à Tanger livraison 2026","https://www.mubawab.ma/fr/pa/8250922/votre-appartement-moderne-%C3%A0-tanger-livraison-2026","beni touzine","1","2","730000","10735.29","appartement","2026-03-28T20:32:11.842Z","moyen_standing","en_cours_de_construction","68","unknown"
"meknes",,"8309063","Appart au rez de chaussée, El Mansour, ascenseur","https://www.mubawab.ma/fr/a/8309063/appart-au-rez-de-chauss%C3%A9e-el-mansour-ascenseur","marjane","2","6","430000","5375","appartement","2026-03-28T20:32:14.493Z","","etat_bon_/_habitable","80","unknown"
"tanger",,"7952117","Appartement en vente. Superficie 77 m²","https://www.mubawab.ma/fr/pa/7952117/appartement-en-vente-superficie-77-m%C2%B2","zone industrielle mghogha","2","3","600000","7792.21","appartement","2026-03-28T20:32:16.986Z","moyen_standing","en_cours_de_construction","77","vente"
"meknes","5","8305058","Belle Appartement meuble à vendre 110 m² à Meknès","https://www.mubawab.ma/fr/a/8305058/belle-appartement-meuble-%C3%A0-vendre-110-m%C2%B2-%C3%A0-mekn%C3%A8s","hamria","2","3","920000","8363.64","appartement","2026-03-28T20:32:20.133Z","","etat_bon_/_habitable","110","vente"
"tanger",,"6775272","Appartement de 97m² en vente Résidence Yacht Plage","https://www.mubawab.ma/fr/pa/6775272/appartement-de-97m%C2%B2-en-vente-r%C3%A9sidence-yacht-plage","de la plage","2","3",,,"appartement","2026-03-28T20:32:28.442Z","haut_standing","finalise","158","vente"
"meknes","4","8263252","Appartement Luxueux à vendre meublé 
Meknés/Hamria de 126 m²","https://www.mubawab.ma/fr/a/8263252/appartement-luxueux-%C3%A0-vendre-meubl%C3%A9-mekn%C3%A9s-hamria-de-126-m%C2%B2","hamria","3","3","1200000","9523.81","appartement","2026-03-28T20:32:31.294Z","","jamais_habite_/_renove","126","vente"
"meknes","1","8199495","Appt 2 FAÇADES à Riad Ismailia Anassi 106 m2","https://www.mubawab.ma/fr/a/8199495/appt-2-fa%C3%A7ades-%C3%A0-riad-ismailia-anassi-106-m2","marjane","2","9","880000","8301.89","appartement","2026-03-28T20:32:36.341Z","","etat_bon_/_habitable","106","unknown"
"tanger",,"8316191","Vend appartement à Hay Hassani.
Superficie 85 m².
Belle terrasse et jardin","https://www.mubawab.ma/fr/a/8316191/vend-appartement-%C3%A0-hay-hassani-superficie-85-m%C2%B2-belle-terrasse-et-jardin","hay hassani","2","2","1310000","15411.76","appartement","2026-03-28T20:32:37.359Z","","projet_neuf","85","unknown"
"tanger","3","8231307","Appartement de 59m haut standing à coté gare TGV","https://www.mubawab.ma/fr/a/8231307/appartement-de-59m-haut-standing-%C3%A0-cot%C3%A9-gare-tgv","tanger city center","1","3","1180000","20000","appartement","2026-03-28T20:32:41.258Z","","etat_bon_/_habitable","59","unknown"
"meknes",,"7888743","Appartement à vendre à Toulal Meknès. Superficie 70 m²","https://www.mubawab.ma/fr/pa/7888743/appartement-%C3%A0-vendre-%C3%A0-toulal-mekn%C3%A8s-superficie-70-m%C2%B2","hay salam",,"3",,,"appartement","2026-03-28T20:32:43.866Z","","finalise","70","vente"
"meknes",,"8215354","Vend appartement à Hay salam. Surface de 68 m²","https://www.mubawab.ma/fr/pa/8215354/vend-appartement-%C3%A0-hay-salam-surface-de-68-m%C2%B2","hay salam",,,,,"appartement","2026-03-28T20:32:49.351Z","","finalise","68","unknown"
"tanger","2","8321271","Appartements de Standing à Vendre – Iberie, Tanger","https://www.mubawab.ma/fr/a/8321271/appartements-de-standing-%C3%A0-vendre-%E2%80%93-iberie-tanger","iberie","3","4","23000","191.67","appartement","2026-03-28T20:32:49.643Z","","projet_neuf","120","vente"
"tanger",,"8277161","Appartements de luxe a vendre a Marina Bay 
Tanger","https://www.mubawab.ma/fr/a/8277161/appartements-de-luxe-a-vendre-a-marina-bay-tanger","centre","1","3",,,"appartement","2026-03-28T20:32:49.658Z","","etat_bon_/_habitable","101","vente"
"meknes",,"8215358","Vend appartement à Hay salam. Surface totale 59 m²","https://www.mubawab.ma/fr/pa/8215358/vend-appartement-%C3%A0-hay-salam-surface-totale-59-m%C2%B2","hay salam",,,,,"appartement","2026-03-28T20:32:52.358Z","","finalise","59","unknown"
